Submission id,Participant id,Status,Custom study tncs accepted at,Started at,Completed at,Reviewed at,Archived at,Time taken,Completion code,Total approvals,Fluent languages,Age,Sex,Ethnicity simplified,Country of birth,Country of residence,Nationality,Language,Student status,Employment status
65d0f258ec0127683509045c,614e32cf6eacf837eb9d5c48,APPROVED,Not Applicable,2024-02-17T17:52:31.510000Z,2024-02-17T18:54:50.052000Z,2024-03-09T00:00:23.690000Z,2024-02-17T18:54:50.521671Z,3739.0,565DE625,1285,English,80,Male,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
65d0ff9d83e87f74728e31e9,5b4e482fb8b20a00015a9e2e,APPROVED,Not Applicable,2024-02-17T18:49:06.448000Z,2024-02-17T19:44:07.056000Z,2024-03-09T00:00:24.018000Z,2024-02-17T19:44:07.632005Z,3301.0,565DE625,1641,English,86,Female,DATA_EXPIRED,United States,United States,United States,English,No,DATA_EXPIRED
65d11cdc775b4a30b1c130a7,659b042bff590951e55911b1,RETURNED,Not Applicable,2024-02-17T20:53:57.731000Z,,,2024-07-12T14:10:32.275402Z,,,399,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
65d11cf3045891ca868a4ef8,60f8760725c31a8e9cc7ce29,APPROVED,Not Applicable,2024-02-17T20:54:11.584000Z,2024-02-17T22:14:19.491000Z,2024-03-09T00:00:24.351000Z,2024-02-17T22:14:20.097110Z,4808.0,565DE625,394,English,85,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
65d126483bcd2ef77a2805d1,6348846ae221cb4a0efbf3f9,RETURNED,Not Applicable,2024-02-17T21:34:07.926000Z,,,2024-07-12T14:10:32.279282Z,,,2862,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
65d1afd5c4c930283d4b4197,65aa855a8692cf702bea521a,APPROVED,Not Applicable,2024-02-18T07:21:08.034000Z,2024-02-18T08:27:34.760000Z,2024-03-10T00:01:37.734000Z,2024-02-18T08:27:35.163242Z,3987.0,NOCODE,158,English,88,Female,Black,Ghana,United States,United States,English,No,Part-Time
65d1e34e6a2da5193f3f6098,65c240c5fae466a93e7a7f68,APPROVED,Not Applicable,2024-02-18T11:00:38.723000Z,2024-02-18T12:13:21.867000Z,2024-03-10T00:01:37.972000Z,2024-02-18T12:13:22.383299Z,4364.0,565DE625,72,English,83,Female,Black,Nigeria,United States,United States,English,No,Part-Time
65d2b36071e42dbe7b6c4cc8,55abb1a5fdf99b501fab62e3,RETURNED,Not Applicable,2024-02-19T01:48:20.208000Z,,,2024-07-12T14:10:32.301229Z,,,9003,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
65d3260137b0df403a97a47f,616befee35e875a91fbe19cd,RETURNED,Not Applicable,2024-02-19T09:57:26.371000Z,,,2024-07-12T14:10:32.301658Z,,,1168,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
65d34d1df54ff81735fcabfb,65c258fde8a6fac8c8c5f58f,RETURNED,Not Applicable,2024-02-19T12:45:08.732000Z,,,,,,8,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
